"Date","Close","% Change","% Change vs Average","Volume"
"2017-01-09T05:00:00.000Z","2.59","0.32","-0.97","3,406,268,000"
"2017-01-16T05:00:00.000Z","2.60","0.56","-0.73","2,371,932,000"
"2017-01-23T05:00:00.000Z","2.79","7.46","6.17","2,251,512,000"
"2017-01-30T05:00:00.000Z","2.86","2.34","1.05","2,304,748,000"
"2017-02-06T05:00:00.000Z","2.84","-0.66","-1.95","4,196,232,000"
"2017-02-13T05:00:00.000Z","2.68","-5.62","-6.91","3,615,292,000"
"2017-02-20T05:00:00.000Z","2.54","-5.38","-6.67","3,608,516,000"
"2017-02-27T05:00:00.000Z","2.46","-2.99","-4.27","3,464,588,000"
"2017-03-06T05:00:00.000Z","2.48","0.70","-0.58","3,103,480,000"
"2017-03-13T04:00:00.000Z","2.65","7.01","5.73","3,553,976,000"
"2017-03-20T04:00:00.000Z","2.69","1.32","0.03","3,252,256,000"
"2017-03-27T04:00:00.000Z","2.72","1.36","0.07","2,255,420,000"
"2017-04-03T04:00:00.000Z","2.51","-7.89","-9.18","3,527,748,000"
"2017-04-10T04:00:00.000Z","2.39","-4.82","-6.11","2,295,464,000"
"2017-04-17T04:00:00.000Z","2.54","6.48","5.20","1,994,148,000"
"2017-04-24T04:00:00.000Z","2.61","2.58","1.29","1,755,212,000"
"2017-05-01T04:00:00.000Z","2.60","-0.42","-1.71","1,712,824,000"
"2017-05-08T04:00:00.000Z","3.20","23.14","21.85","6,244,420,000"
"2017-05-15T04:00:00.000Z","3.40","6.34","5.06","5,654,012,000"
"2017-05-22T04:00:00.000Z","3.55","4.29","3.01","3,721,220,000"
"2017-05-29T04:00:00.000Z","3.59","1.27","-0.02","2,867,764,000"
"2017-06-05T04:00:00.000Z","3.74","4.15","2.86","7,043,388,000"
"2017-06-12T04:00:00.000Z","3.79","1.35","0.06","6,443,460,000"
"2017-06-19T04:00:00.000Z","3.85","1.46","0.17","4,113,992,000"
"2017-06-26T04:00:00.000Z","3.61","-6.03","-7.31","4,853,884,000"
"2017-07-03T04:00:00.000Z","3.67","1.52","0.24","2,930,516,000"
"2017-07-10T04:00:00.000Z","4.12","12.39","11.11","5,172,736,000"
"2017-07-17T04:00:00.000Z","4.20","1.91","0.62","3,742,404,000"
"2017-07-24T04:00:00.000Z","4.11","-2.21","-3.49","3,085,688,000"
"2017-07-31T04:00:00.000Z","4.18","1.72","0.43","2,501,016,000"
"2017-08-07T04:00:00.000Z","3.90","-6.73","-8.01","4,828,816,000"
"2017-08-14T04:00:00.000Z","4.04","3.55","2.27","3,766,832,000"
"2017-08-21T04:00:00.000Z","4.10","1.43","0.14","2,480,548,000"
"2017-08-28T04:00:00.000Z","4.26","4.06","2.77","2,156,108,000"
"2017-09-04T04:00:00.000Z","4.09","-3.97","-5.26","1,944,760,000"
"2017-09-11T04:00:00.000Z","4.50","10.03","8.75","3,438,396,000"
"2017-09-18T04:00:00.000Z","4.47","-0.62","-1.90","4,850,492,000"
"2017-09-25T04:00:00.000Z","4.47","-0.13","-1.41","3,768,256,000"
"2017-10-02T04:00:00.000Z","4.53","1.42","0.13","2,077,824,000"
"2017-10-09T04:00:00.000Z","4.86","7.33","6.04","3,224,896,000"
"2017-10-16T04:00:00.000Z","4.92","1.19","-0.10","2,644,944,000"
"2017-10-23T04:00:00.000Z","5.05","2.52","1.23","2,559,036,000"
"2017-10-30T04:00:00.000Z","5.22","3.38","2.10","2,114,488,000"
"2017-11-06T05:00:00.000Z","5.40","3.57","2.28","3,572,452,000"
"2017-11-13T05:00:00.000Z","5.28","-2.21","-3.50","2,571,048,000"
"2017-11-20T05:00:00.000Z","5.42","2.65","1.36","1,332,668,000"
"2017-11-27T05:00:00.000Z","4.94","-8.89","-10.17","3,967,752,000"
"2017-12-04T05:00:00.000Z","4.79","-3.13","-4.42","3,698,840,000"
"2017-12-11T05:00:00.000Z","4.79","0.04","-1.25","2,490,244,000"
"2017-12-18T05:00:00.000Z","4.88","1.94","0.65","1,906,804,000"
"2017-12-25T05:00:00.000Z","4.84","-0.91","-2.19","1,204,780,000"
"2018-01-01T05:00:00.000Z","5.39","11.32","10.03","2,433,712,000"
"2018-01-08T05:00:00.000Z","5.57","3.52","2.23","2,726,828,000"
"2018-01-15T05:00:00.000Z","5.75","3.20","1.91","2,258,768,000"
"2018-01-22T05:00:00.000Z","6.08","5.75","4.46","2,532,384,000"
"2018-01-29T05:00:00.000Z","5.84","-4.03","-5.32","2,742,212,000"
"2018-02-05T05:00:00.000Z","5.80","-0.62","-1.90","5,901,540,000"
"2018-02-12T05:00:00.000Z","6.10","5.07","3.78","3,800,240,000"
"2018-02-19T05:00:00.000Z","6.15","0.86","-0.43","2,528,196,000"
"2018-02-26T05:00:00.000Z","5.91","-3.82","-5.10","3,401,412,000"
"2018-03-05T05:00:00.000Z","6.13","3.72","2.43","2,756,228,000"
"2018-03-12T04:00:00.000Z","6.26","2.10","0.81","2,531,736,000"
"2018-03-19T04:00:00.000Z","5.82","-6.99","-8.28","2,993,972,000"
"2018-03-26T04:00:00.000Z","5.79","-0.59","-1.88","3,882,956,000"
"2018-04-02T04:00:00.000Z","5.36","-7.49","-8.77","3,742,920,000"
"2018-04-09T04:00:00.000Z","5.79","8.05","6.77","2,818,400,000"
"2018-04-16T04:00:00.000Z","5.72","-1.21","-2.49","2,047,576,000"
"2018-04-23T04:00:00.000Z","5.66","-1.04","-2.33","2,207,268,000"
"2018-04-30T04:00:00.000Z","5.98","5.62","4.34","1,693,684,000"
"2018-05-07T04:00:00.000Z","6.36","6.47","5.19","3,999,528,000"
"2018-05-14T04:00:00.000Z","6.15","-3.37","-4.66","3,043,996,000"
"2018-05-21T04:00:00.000Z","6.23","1.36","0.07","2,331,328,000"
"2018-05-28T04:00:00.000Z","6.44","3.35","2.06","1,659,516,000"
"2018-06-04T04:00:00.000Z","6.56","1.81","0.52","2,134,996,000"
"2018-06-11T04:00:00.000Z","6.63","1.14","-0.15","1,785,016,000"
"2018-06-18T04:00:00.000Z","6.27","-5.39","-6.68","2,114,656,000"
"2018-06-25T04:00:00.000Z","5.92","-5.60","-6.88","2,328,904,000"
"2018-07-02T04:00:00.000Z","6.18","4.40","3.12","1,182,872,000"
"2018-07-09T04:00:00.000Z","6.23","0.80","-0.48","1,623,900,000"
"2018-07-16T04:00:00.000Z","6.27","0.63","-0.66","1,294,916,000"
"2018-07-23T04:00:00.000Z","6.30","0.45","-0.84","1,595,860,000"
"2018-07-30T04:00:00.000Z","6.30","0.03","-1.25","1,391,840,000"
"2018-08-06T04:00:00.000Z","6.37","1.07","-0.22","1,188,416,000"
"2018-08-13T04:00:00.000Z","6.12","-3.91","-5.20","3,377,012,000"
"2018-08-20T04:00:00.000Z","6.81","11.19","9.91","3,530,428,000"
"2018-08-27T04:00:00.000Z","7.02","3.11","1.82","2,054,468,000"
"2018-09-03T04:00:00.000Z","6.80","-3.14","-4.43","1,403,092,000"
"2018-09-10T04:00:00.000Z","6.91","1.68","0.40","1,574,816,000"
"2018-09-17T04:00:00.000Z","6.59","-4.70","-5.98","1,595,620,000"
"2018-09-24T04:00:00.000Z","7.03","6.67","5.38","1,766,672,000"
"2018-10-01T04:00:00.000Z","6.75","-3.97","-5.26","2,144,432,000"
"2018-10-08T04:00:00.000Z","6.16","-8.64","-9.93","2,700,724,000"
"2018-10-15T04:00:00.000Z","5.73","-7.05","-8.33","2,325,768,000"
"2018-10-22T04:00:00.000Z","4.96","-13.47","-14.76","3,496,072,000"
"2018-10-29T04:00:00.000Z","5.37","8.39","7.10","3,330,468,000"
"2018-11-05T05:00:00.000Z","5.14","-4.30","-5.59","2,086,748,000"
"2018-11-12T05:00:00.000Z","4.11","-20.05","-21.34","4,592,636,000"
"2018-11-19T05:00:00.000Z","3.63","-11.82","-13.10","4,827,316,000"
"2018-11-26T05:00:00.000Z","4.09","12.71","11.42","3,636,152,000"
"2018-12-03T05:00:00.000Z","3.69","-9.68","-10.97","3,076,900,000"
"2018-12-10T05:00:00.000Z","3.66","-0.79","-2.07","2,898,724,000"
"2018-12-17T05:00:00.000Z","3.24","-11.53","-12.81","3,585,932,000"
"2018-12-24T05:00:00.000Z","3.34","3.15","1.86","2,424,712,000"
"2018-12-31T05:00:00.000Z","3.40","1.90","0.61","2,265,064,000"
"2019-01-07T05:00:00.000Z","3.72","9.28","8.00","3,510,356,000"
"2019-01-14T05:00:00.000Z","3.92","5.44","4.16","2,962,056,000"
"2019-01-21T05:00:00.000Z","4.00","2.05","0.77","3,116,116,000"
"2019-01-28T05:00:00.000Z","3.62","-9.63","-10.91","6,107,588,000"
"2019-02-04T05:00:00.000Z","3.70","2.38","1.09","2,872,204,000"
"2019-02-11T05:00:00.000Z","3.93","6.19","4.90","4,035,624,000"
"2019-02-18T05:00:00.000Z","3.98","1.18","-0.11","1,943,168,000"
"2019-02-25T05:00:00.000Z","3.91","-1.72","-3.01","2,326,872,000"
"2019-03-04T05:00:00.000Z","3.77","-3.71","-5.00","2,048,960,000"
"2019-03-11T04:00:00.000Z","4.25","12.73","11.44","3,389,072,000"
"2019-03-18T04:00:00.000Z","4.44","4.53","3.24","3,633,068,000"
"2019-03-25T04:00:00.000Z","4.49","1.16","-0.13","2,640,252,000"
"2019-04-01T04:00:00.000Z","4.77","6.34","5.06","2,647,368,000"
"2019-04-08T04:00:00.000Z","4.75","-0.49","-1.78","2,155,244,000"
"2019-04-15T04:00:00.000Z","4.66","-1.95","-3.24","1,567,048,000"
"2019-04-22T04:00:00.000Z","4.45","-4.41","-5.69","2,313,280,000"
"2019-04-29T04:00:00.000Z","4.58","2.76","1.48","1,840,628,000"
"2019-05-06T04:00:00.000Z","4.22","-7.75","-9.04","2,626,312,000"
"2019-05-13T04:00:00.000Z","3.91","-7.28","-8.57","3,487,268,000"
"2019-05-20T04:00:00.000Z","3.63","-7.27","-8.56","2,209,208,000"
"2019-05-27T04:00:00.000Z","3.39","-6.68","-7.96","1,772,176,000"
"2019-06-03T04:00:00.000Z","3.64","7.41","6.13","2,389,092,000"
"2019-06-10T04:00:00.000Z","3.62","-0.59","-1.88","1,848,052,000"
"2019-06-17T04:00:00.000Z","3.79","4.92","3.64","1,974,200,000"
"2019-06-24T04:00:00.000Z","4.11","8.22","6.93","2,021,996,000"
"2019-07-01T04:00:00.000Z","4.01","-2.44","-3.72","1,753,172,000"
"2019-07-08T04:00:00.000Z","4.19","4.61","3.32","2,313,676,000"
"2019-07-15T04:00:00.000Z","4.21","0.50","-0.79","1,766,576,000"
"2019-07-22T04:00:00.000Z","4.38","3.94","2.65","1,777,212,000"
"2019-07-29T04:00:00.000Z","4.03","-7.93","-9.21","1,654,908,000"
"2019-08-05T04:00:00.000Z","3.85","-4.35","-5.63","1,974,104,000"
"2019-08-12T04:00:00.000Z","3.99","3.49","2.20","2,536,196,000"
"2019-08-19T04:00:00.000Z","4.06","1.80","0.52","2,577,088,000"
"2019-08-26T04:00:00.000Z","4.19","3.12","1.84","1,513,380,000"
"2019-09-02T04:00:00.000Z","4.47","6.65","5.36","1,596,520,000"
"2019-09-09T04:00:00.000Z","4.55","1.84","0.56","1,784,280,000"
"2019-09-16T04:00:00.000Z","4.32","-5.08","-6.37","1,308,752,000"
"2019-09-23T04:00:00.000Z","4.29","-0.54","-1.82","1,472,032,000"
"2019-09-30T04:00:00.000Z","4.55","5.94","4.66","1,561,676,000"
"2019-10-07T04:00:00.000Z","4.65","2.21","0.92","1,973,360,000"
"2019-10-14T04:00:00.000Z","4.76","2.42","1.13","1,863,984,000"
"2019-10-21T04:00:00.000Z","5.11","7.38","6.09","1,525,616,000"
"2019-10-28T04:00:00.000Z","5.06","-0.95","-2.24","1,241,360,000"
"2019-11-04T05:00:00.000Z","5.19","2.56","1.28","1,416,036,000"
"2019-11-11T05:00:00.000Z","5.10","-1.73","-3.01","2,398,836,000"
"2019-11-18T05:00:00.000Z","5.27","3.28","2.00","1,974,228,000"
"2019-11-25T05:00:00.000Z","5.42","2.77","1.49","1,249,060,000"
"2019-12-02T05:00:00.000Z","5.30","-2.11","-3.39","1,527,812,000"
"2019-12-09T05:00:00.000Z","5.60","5.57","4.29","1,561,116,000"
"2019-12-16T05:00:00.000Z","5.98","6.87","5.58","2,034,124,000"
"2019-12-23T05:00:00.000Z","5.92","-1.04","-2.33","931,420,000"
"2019-12-30T05:00:00.000Z","5.90","-0.34","-1.62","931,980,000"
"2020-01-06T05:00:00.000Z","6.11","3.49","2.21","1,426,008,000"
"2020-01-13T05:00:00.000Z","6.23","2.03","0.74","1,480,016,000"
"2020-01-20T05:00:00.000Z","6.26","0.48","-0.80","1,075,184,000"
"2020-01-27T05:00:00.000Z","5.91","-5.61","-6.90","1,701,284,000"
"2020-02-03T05:00:00.000Z","6.29","6.41","5.13","1,143,364,000"
"2020-02-10T05:00:00.000Z","7.24","15.18","13.90","3,112,748,000"
"2020-02-17T05:00:00.000Z","7.35","1.48","0.19","2,892,728,000"
"2020-02-24T05:00:00.000Z","6.75","-8.16","-9.45","4,699,812,000"
"2020-03-02T05:00:00.000Z","6.65","-1.49","-2.78","3,196,684,000"
"2020-03-09T04:00:00.000Z","6.02","-9.47","-10.76","3,146,148,000"
"2020-03-16T04:00:00.000Z","5.14","-14.57","-15.86","4,005,020,000"
"2020-03-23T04:00:00.000Z","6.32","22.83","21.55","3,873,888,000"
"2020-03-30T04:00:00.000Z","6.10","-3.49","-4.78","3,548,100,000"
"2020-04-06T04:00:00.000Z","6.57","7.81","6.52","2,580,412,000"
"2020-04-13T04:00:00.000Z","7.31","11.17","9.88","2,580,244,000"
"2020-04-20T04:00:00.000Z","7.24","-0.93","-2.22","2,444,392,000"
"2020-04-27T04:00:00.000Z","7.07","-2.35","-3.64","2,019,464,000"
"2020-05-04T04:00:00.000Z","7.81","10.51","9.22","1,722,864,000"
"2020-05-11T04:00:00.000Z","8.49","8.68","7.40","3,177,944,000"
"2020-05-18T04:00:00.000Z","9.03","6.31","5.02","3,879,148,000"
"2020-05-25T04:00:00.000Z","8.88","-1.67","-2.96","3,426,824,000"
"2020-06-01T04:00:00.000Z","8.92","0.50","-0.78","2,052,664,000"
"2020-06-08T04:00:00.000Z","8.93","0.14","-1.15","2,642,964,000"
"2020-06-15T04:00:00.000Z","9.26","3.68","2.39","2,122,592,000"
"2020-06-22T04:00:00.000Z","9.15","-1.15","-2.43","2,191,104,000"
"2020-06-29T04:00:00.000Z","9.61","4.99","3.71","1,400,844,000"
"2020-07-06T04:00:00.000Z","10.48","9.02","7.73","2,031,396,000"
"2020-07-13T04:00:00.000Z","10.20","-2.65","-3.94","2,014,984,000"
"2020-07-20T04:00:00.000Z","10.19","-0.07","-1.35","1,814,132,000"
"2020-07-27T04:00:00.000Z","10.61","4.12","2.84","1,543,236,000"
"2020-08-03T04:00:00.000Z","11.20","5.51","4.22","1,559,812,000"
"2020-08-10T04:00:00.000Z","11.56","3.25","1.97","1,987,616,000"
"2020-08-17T04:00:00.000Z","12.68","9.68","8.39","3,668,628,000"
"2020-08-24T04:00:00.000Z","13.15","3.66","2.37","1,955,648,000"
"2020-08-31T04:00:00.000Z","12.62","-3.99","-5.28","4,294,980,000"
"2020-09-07T04:00:00.000Z","12.16","-3.63","-4.91","2,867,540,000"
"2020-09-14T04:00:00.000Z","12.19","0.20","-1.08","3,976,656,000"
"2020-09-21T04:00:00.000Z","12.87","5.62","4.33","3,333,764,000"
"2020-09-28T04:00:00.000Z","13.06","1.46","0.18","2,961,952,000"
"2020-10-05T04:00:00.000Z","13.76","5.36","4.08","2,408,116,000"
"2020-10-12T04:00:00.000Z","13.81","0.35","-0.93","1,565,064,000"
"2020-10-19T04:00:00.000Z","13.59","-1.60","-2.89","1,270,840,000"
"2020-10-26T04:00:00.000Z","12.53","-7.77","-9.06","1,700,836,000"
"2020-11-02T05:00:00.000Z","14.56","16.18","14.89","1,685,156,000"
"2020-11-09T05:00:00.000Z","13.30","-8.69","-9.97","2,343,912,000"
"2020-11-16T05:00:00.000Z","13.09","-1.57","-2.86","2,143,752,000"
"2020-11-23T05:00:00.000Z","13.26","1.33","0.04","1,135,048,000"
"2020-11-30T05:00:00.000Z","13.56","2.24","0.95","1,269,024,000"
"2020-12-07T05:00:00.000Z","13.01","-4.02","-5.31","1,313,492,000"
"2020-12-14T05:00:00.000Z","13.27","1.99","0.70","1,259,736,000"
"2020-12-21T05:00:00.000Z","12.99","-2.10","-3.38","764,940,000"
"2020-12-28T05:00:00.000Z","13.06","0.47","-0.81","800,756,000"
"2021-01-04T05:00:00.000Z","13.28","1.70","0.41","2,217,832,000"
"2021-01-11T05:00:00.000Z","12.86","-3.14","-4.43","1,580,748,000"
"2021-01-18T05:00:00.000Z","13.71","6.63","5.35","1,069,360,000"
"2021-01-25T05:00:00.000Z","12.99","-5.27","-6.56","1,286,232,000"
"2021-02-01T05:00:00.000Z","13.59","4.63","3.34","1,053,544,000"
"2021-02-08T05:00:00.000Z","14.96","10.08","8.80","2,033,120,000"
"2021-02-15T05:00:00.000Z","14.93","-0.23","-1.52","1,102,308,000"
"2021-02-22T05:00:00.000Z","13.71","-8.12","-9.41","2,491,352,000"
"2021-03-01T05:00:00.000Z","12.46","-9.14","-10.42","2,111,076,000"
"2021-03-08T05:00:00.000Z","12.86","3.17","1.88","1,993,192,000"
"2021-03-15T04:00:00.000Z","12.85","-0.08","-1.37","1,331,084,000"
"2021-03-22T04:00:00.000Z","12.84","-0.05","-1.34","1,424,804,000"
"2021-03-29T04:00:00.000Z","13.81","7.57","6.29","1,096,776,000"
"2021-04-05T04:00:00.000Z","14.40","4.26","2.97","1,138,288,000"
"2021-04-12T04:00:00.000Z","15.91","10.50","9.22","2,864,724,000"
"2021-04-19T04:00:00.000Z","15.27","-4.07","-5.35","1,460,616,000"
"2021-04-26T04:00:00.000Z","15.01","-1.68","-2.96","946,892,000"
"2021-05-03T04:00:00.000Z","14.81","-1.31","-2.60","1,323,968,000"
"2021-05-10T04:00:00.000Z","14.24","-3.84","-5.13","1,401,916,000"
"2021-05-17T04:00:00.000Z","14.99","5.26","3.97","1,741,820,000"
"2021-05-24T04:00:00.000Z","16.24","8.36","7.07","2,586,676,000"
"2021-05-31T04:00:00.000Z","17.58","8.21","6.92","2,264,100,000"
"2021-06-07T04:00:00.000Z","17.83","1.41","0.12","1,985,340,000"
"2021-06-14T04:00:00.000Z","18.64","4.56","3.28","2,650,044,000"
"2021-06-21T04:00:00.000Z","19.03","2.10","0.82","2,184,172,000"
"2021-06-28T04:00:00.000Z","20.49","7.65","6.36","2,012,536,000"
"2021-07-05T04:00:00.000Z","20.05","-2.13","-3.42","1,665,060,000"
"2021-07-12T04:00:00.000Z","18.16","-9.42","-10.71","2,231,580,000"
"2021-07-19T04:00:00.000Z","19.56","7.69","6.41","2,074,262,000"
"2021-07-26T04:00:00.000Z","19.50","-0.30","-1.59","1,029,275,000"
"2021-08-02T04:00:00.000Z","20.37","4.45","3.16","1,140,496,000"
"2021-08-09T04:00:00.000Z","20.19","-0.87","-2.16","846,321,000"
"2021-08-16T04:00:00.000Z","20.82","3.11","1.82","2,143,670,000"
"2021-08-23T04:00:00.000Z","22.64","8.74","7.46","1,763,469,000"
"2021-08-30T04:00:00.000Z","22.84","0.91","-0.37","1,192,563,000"
"2021-09-06T04:00:00.000Z","22.48","-1.60","-2.88","897,773,000"
"2021-09-13T04:00:00.000Z","21.90","-2.57","-3.86","1,114,329,000"
"2021-09-20T04:00:00.000Z","22.08","0.83","-0.46","1,289,064,000"
"2021-09-27T04:00:00.000Z","20.74","-6.06","-7.35","1,268,665,000"
"2021-10-04T04:00:00.000Z","20.83","0.43","-0.86","1,330,296,000"
"2021-10-11T04:00:00.000Z","21.86","4.95","3.66","976,757,000"
"2021-10-18T04:00:00.000Z","22.73","3.95","2.67","934,217,000"
"2021-10-25T04:00:00.000Z","25.57","12.50","11.22","1,488,830,000"
"2021-11-01T04:00:00.000Z","29.75","16.37","15.08","2,804,653,000"
"2021-11-08T05:00:00.000Z","30.39","2.14","0.86","2,531,279,000"
"2021-11-15T05:00:00.000Z","32.99","8.54","7.25","2,393,479,000"
"2021-11-22T05:00:00.000Z","31.50","-4.49","-5.78","2,004,729,000"
"2021-11-29T05:00:00.000Z","30.69","-2.57","-3.86","2,578,613,000"
"2021-12-06T05:00:00.000Z","30.20","-1.61","-2.90","2,704,874,000"
"2021-12-13T05:00:00.000Z","27.80","-7.94","-9.22","3,384,800,000"
"2021-12-20T05:00:00.000Z","29.64","6.61","5.33","1,724,438,000"
"2021-12-27T05:00:00.000Z","29.41","-0.77","-2.06","1,742,810,000"
"2022-01-03T05:00:00.000Z","27.25","-7.36","-8.64","2,280,890,000"
"2022-01-10T05:00:00.000Z","26.94","-1.12","-2.41","2,318,186,000"
"2022-01-17T05:00:00.000Z","23.37","-13.24","-14.53","2,066,724,000"
"2022-01-24T05:00:00.000Z","22.84","-2.28","-3.57","3,451,684,000"
"2022-01-31T05:00:00.000Z","24.32","6.48","5.19","2,392,031,000"
"2022-02-07T05:00:00.000Z","23.95","-1.52","-2.81","2,430,181,000"
"2022-02-14T05:00:00.000Z","23.64","-1.28","-2.57","3,444,819,000"
"2022-02-21T05:00:00.000Z","24.16","2.18","0.89","2,464,600,000"
"2022-02-28T05:00:00.000Z","22.94","-5.05","-6.34","2,075,527,000"
"2022-03-07T05:00:00.000Z","22.10","-3.64","-4.93","2,296,305,000"
"2022-03-14T04:00:00.000Z","26.45","19.70","18.41","2,751,432,000"
"2022-03-21T04:00:00.000Z","27.69","4.68","3.40","3,097,249,000"
"2022-03-28T04:00:00.000Z","26.71","-3.54","-4.82","2,418,640,000"
"2022-04-04T04:00:00.000Z","23.12","-13.45","-14.74","2,620,341,000"
"2022-04-11T04:00:00.000Z","21.26","-8.05","-9.34","2,323,505,000"
"2022-04-18T04:00:00.000Z","19.51","-8.20","-9.49","2,788,378,000"
"2022-04-25T04:00:00.000Z","18.55","-4.96","-6.25","2,864,931,000"
"2022-05-02T04:00:00.000Z","18.67","0.69","-0.60","2,956,283,000"
"2022-05-09T04:00:00.000Z","17.71","-5.19","-6.47","3,455,261,000"
"2022-05-16T04:00:00.000Z","16.69","-5.72","-7.00","3,012,852,000"
"2022-05-23T04:00:00.000Z","18.81","12.68","11.40","3,744,525,000"
"2022-05-30T04:00:00.000Z","18.72","-0.48","-1.77","2,456,049,000"
"2022-06-06T04:00:00.000Z","16.97","-9.33","-10.61","2,035,394,000"
"2022-06-13T04:00:00.000Z","15.88","-6.45","-7.73","2,813,852,000"
"2022-06-20T04:00:00.000Z","17.13","7.85","6.56","1,856,057,000"
"2022-06-27T04:00:00.000Z","14.52","-15.20","-16.49","2,635,149,000"
"2022-07-04T04:00:00.000Z","15.84","9.05","7.77","2,141,338,000"
"2022-07-11T04:00:00.000Z","15.76","-0.48","-1.77","2,259,892,000"
"2022-07-18T04:00:00.000Z","17.32","9.88","8.59","3,227,141,000"
"2022-07-25T04:00:00.000Z","18.16","4.87","3.59","2,358,495,000"
"2022-08-01T04:00:00.000Z","18.99","4.55","3.26","2,179,862,000"
"2022-08-08T04:00:00.000Z","18.71","-1.47","-2.76","3,234,965,000"
"2022-08-15T04:00:00.000Z","17.85","-4.60","-5.88","2,212,740,000"
"2022-08-22T04:00:00.000Z","16.26","-8.90","-10.19","2,842,058,000"
"2022-08-29T04:00:00.000Z","13.65","-16.07","-17.36","3,522,045,000"
"2022-09-05T04:00:00.000Z","14.39","5.42","4.14","2,159,893,000"
"2022-09-12T04:00:00.000Z","13.20","-8.26","-9.55","2,981,998,000"
"2022-09-19T04:00:00.000Z","12.52","-5.17","-6.45","3,324,653,000"
"2022-09-26T04:00:00.000Z","12.14","-3.01","-4.30","2,742,012,000"
"2022-10-03T04:00:00.000Z","12.08","-0.52","-1.80","2,955,426,000"
"2022-10-10T04:00:00.000Z","11.23","-7.03","-8.32","3,422,306,000"
"2022-10-17T04:00:00.000Z","12.47","11.04","9.75","3,025,159,000"
"2022-10-24T04:00:00.000Z","13.83","10.97","9.69","2,660,045,000"
"2022-10-31T04:00:00.000Z","14.16","2.33","1.04","2,704,427,000"
"2022-11-07T05:00:00.000Z","16.33","15.34","14.05","2,816,073,000"
"2022-11-14T05:00:00.000Z","15.41","-5.62","-6.91","2,926,241,000"
"2022-11-21T05:00:00.000Z","16.27","5.59","4.30","1,472,780,000"
"2022-11-28T05:00:00.000Z","16.88","3.72","2.44","2,009,789,000"
"2022-12-05T05:00:00.000Z","17.00","0.74","-0.55","2,058,131,000"
"2022-12-12T05:00:00.000Z","16.57","-2.53","-3.82","2,567,579,000"
